"",".id","Start_time","End_time","tdiff_sec","n_time","DO_mgL_mean","DO_psat_mean","WaterTempC_mean","DO_mgL_sd","DO_psat_sd","WaterTempC_sd","DO_mgL_min","DO_psat_min","WaterTempC_min","DO_mgL_max","DO_psat_max","WaterTempC_max","DOmgL_X5.","DOmgL_X10.","DOmgL_X25.","DOmgL_X50.","DOmgL_X75.","DOmgL_X90.","DOmgL_X95.","DOpsat_X5.","DOpsat_X10.","DOpsat_X25.","DOpsat_X50.","DOpsat_X75.","DOpsat_X90.","DOpsat_X95.","Temp_X5.","Temp_X10.","Temp_X25.","Temp_X50.","Temp_X75.","Temp_X90.","Temp_X95.","Hyp_pr_sub2","Hyp_pr_sub3","Hyp_pr_sub4","Hyp_pr_sub5"
"323","nwis_04195500 _TS.csv",2011-06-01 04:00:00,2012-12-11 16:30:00,3600,32127,10.2708910398058,101.927288246553,15.0547382643122,2.67205142833236,24.7531175426176,8.11942871863767,3.4,41.7242949832852,0.1,20.4,269.040798356712,33.2,6.2,6.8,8.3,10.2,12.2,13.7,14.6,72.0972030065884,79.1047561518316,88.6691550185417,96.854362546507,108.259903494364,131.27753447106,152.078786746828,2.1,3.6,7.7,16,22.2,25.1,26.8,0,0,0.000466838878341788,0.0107684167937506
"324","nwis_04199500 _TS.csv",2011-06-23 04:00:00,2013-01-09 16:30:00,3600,78277,10.5916429274026,101.145564190207,14.0645966973233,2.40773481285058,13.2162564112317,9.05584191681898,5.2,60.147546761539,0,18.7,181.985884378338,35,7,7.6,8.6,10.3,12.6,14,14.4,84.3086034264808,88.0043648279237,94.1454514008769,98.3647074692127,104.841422452718,119.592820037613,128.262172616247,0,0.9,5.6,14.9,22.1,25.5,27.1,0,0,0,0
"325","nwis_04200500 _TS.csv",2011-06-23 04:00:00,2013-01-09 16:30:00,3600,84302,10.6057407187759,100.15499065672,13.2918510214547,2.44594213981267,14.3896474462896,8.57034211713895,4.7,59.1528063873318,0,17.1,201.486673037908,31.6,6.8,7.4,8.6,10.5,12.7,14,14.5,78.311187084979,83.2957022729871,93.9879538864968,99.8866911716036,103.635958553267,114.022066441934,126.465944730374,0.1,1.1,5.3,13.6,21.3,24.2,25.6,0,0,0,0.000154192859684498
"326","nwis_04208000 _TS.csv",2011-08-06 04:00:00,2013-01-09 16:30:00,3600,74839,10.4492925757191,99.152544800273,13.2181640179709,2.10153990676298,12.1684790882939,8.46787166766792,3.7,44.8934332262671,0,17.6,231.652694883251,29.8,7.4,7.8,8.7,10.2,12.2,13.5,14,86.1130533776309,89.4293853174072,93.578580191289,97.4919620188403,101.889055403539,110.793005422104,118.94125771286,0.5,1.8,5.1,13.3,21.4,24.2,25.4,0,0,4.00806958008791e-05,0.000120242087402637
"327","nwis_04213152 _TS.csv",2011-06-17 04:00:00,2015-07-22 19:04:00,3600,95542,9.90754432605556,103.226254691303,16.8681800453276,1.45028224726285,8.22861410670316,6.09713760288584,5.1,59.8597916971584,0.4,14.7,152.559380791037,31.4,7.9,8.2,8.8,9.7,10.8,11.9,12.7,92.7925441354854,95.2298163149958,98.481014824383,101.347417333501,106.66627884775,114.506707535693,119.255019831203,5.6,7.9,12.4,17.9,21.6,24,25.5,0,0,0,0
"328","nwis_04213500 _TS.csv",2011-06-03 05:00:00,2012-05-10 21:40:00,3600,192158,10.9183002216695,101.110027555225,11.8214707611926,2.25579635871668,4.21059266029916,9.00538157568744,6.7,87.5477396633083,0,15.4,135.133632474548,33,7.9,8.2,8.8,10.6,13.2,14.1,14.3,95.6812358206851,96.7379770533551,98.6608536753398,100.644093137654,102.490823938348,105.983601755442,109.368355896481,0,0,2.8,11.2,20.1,23.8,25.5,0,0,0,0
"329","nwis_04226000 _TS.csv",2016-06-01 04:00:00,2016-05-02 15:10:00,900,37184,10.1794831110155,97.7563734524251,13.7473858318541,2.06336630443805,6.33417774875747,7.70553695560244,6.2,77.2832408216333,0,14.9,117.997193745598,29.7,7.2,7.5,8.5,10.1,11.6,13.3,13.9,85.4295717910222,88.6533482055448,95.0498285597447,98.5860881872539,101.153850717517,105.431982776004,107.567535358528,1,2.9,7.8,13.4,20.5,24.2,25.8,0,0,0,0
"330","nwis_04231600 _TS.csv",2011-06-01 04:00:00,2013-01-08 15:15:00,3600,203720,10.4801628514214,95.4406556624523,12.0688914434572,2.26401742348522,13.2199904571165,9.28916921681654,2.8,33.9337354392384,0,15.8,197.380493869153,29.9,7.1,7.5,8.5,10.5,12.6,13.5,13.7,80.1988058503607,83.3332575913458,87.9505157044998,93.6834869934367,98.6249501996938,110.949249383773,122.332304630467,0,0.1,2.5,11.5,21.1,24.3,26,0,4.90811999371761e-06,6.87136799120465e-05,0.00115831631851736
"331","nwis_04249000 _TS.csv",2011-06-01 04:00:00,2013-01-08 15:15:00,3600,207515,11.0429750552908,99.0453874328892,12.251418470502,2.88519641632785,10.8806116501152,9.45696557601532,3.3,41.0009882532611,0,16,175.997546662634,29.5,6.6,7.2,8.6,11,13.9,14.8,15.1,79.2028869354858,84.6698518604846,94.3760128200136,100.575796582529,104.717746407108,107.887961407842,113.66248222831,0,0.1,2.3,11.4,21.7,24.9,26,0,0,0.000530020863548538,0.00328131098251413
"332","nwis_05054000 _TS.csv",2008-06-01 04:00:00,2009-08-05 15:45:00,3600,286590,9.89901890320915,87.2055072357731,10.5894893584337,2.68440963033432,11.0424926601993,9.95830798861024,2.9,20.6544762758709,0,16.4,141.484222605746,29.2,6,6.5,7.5,9.9,12.2,13.5,14.2,68.5341007026317,73.383211300847,81.1496425033579,87.6396812886488,94.1335789465507,100.663416993359,104.492922388566,0,0,0,9.2,20.9,24.4,25.7,0,2.44227508390959e-05,0.000362852298180854,0.0137046521851384
"333","nwis_05057000 _TS.csv",2011-07-14 05:00:00,2013-01-08 15:15:00,3600,183260,9.04227940374081,83.5334710351048,10.4221929979666,2.61030645136775,19.2554294858599,9.5855460570594,2.8,21.3795267132009,0,19.7,150.30427206538,28.9,5,6,7.2,8.5,11,12.8,13.6,39.4346015956317,52.5727706062973,76.7332077111174,89.4630720625163,95.8346208743245,100.073399585886,103.796459490514,0,0,0,8.9,20.3,23.6,24.9,0,7.63875248259456e-05,0.0106506034614461,0.0467764464523451
"334","nwis_05057200 _TS.csv",2011-08-06 04:00:00,2012-08-08 04:45:00,3600,91640,8.74014513312964,93.1791667895699,17.2549980879541,2.38759027165316,18.8831626464803,6.3736479374634,2.1,25.9467461494324,0.1,16.9,185.708682097154,31.6,4.9,5.6,7,8.6,10.5,11.9,12.6,60.3233882138737,68.0850104707195,81.7258312080754,94.0961216881673,104.366442283466,115.769559328005,123.943051236016,6.2,7.8,12.3,18.4,22.5,24.8,25.9,0,0.00120034919249236,0.0123963334788302,0.0539284155390659
"335","nwis_05082500 _TS.csv",2008-06-01 04:00:00,2008-05-15 14:45:00,3600,277969,9.80584234096509,86.9675798010559,10.3799378440109,2.38621859636021,12.4552648330191,9.66422206354938,4.8,47.8555465992707,0,17.8,151.72168364807,28.8,6.4,6.8,7.7,9.7,11.3,13.4,13.9,66.1440061114981,70.4695790844806,79.1501267580329,88.0932391348092,94.6497844239772,100.464427787036,106.892949135972,0,0,0,9.2,20.3,24,25.1,0,0,0,0.000442438085645942
"336","nwis_05406457 _TS.csv",2010-06-01 04:00:00,2011-03-01 17:10:00,3600,725811,9.81520440284063,90.1161850184857,10.2918045652024,1.7975436083352,16.6391265566378,4.28698908831412,2.7,30.7975080619419,0.1,15.9,173.745866951331,23.2,6.6,7.2,8.6,10.1,11.1,11.9,12.4,66.3919650340743,71.4347581566068,81.2071159556809,87.0517924532857,97.1052153958894,113.43301029373,123.750589449817,3.9,4.7,6.4,10.2,13.9,16,17.2,0,7.43909243072345e-05,0.000257613015656534,0.00348673017447427
"337","nwis_05406469 _TS.csv",2014-07-23 15:15:00,2015-06-03 17:05:00,900,256168,9.92836739632775,88.8013582718002,9.94214119714872,2.47249297319544,18.5907288463744,6.15828119535146,1.2,12.6983157440285,0,17.9,184.72007845636,25,6.2,6.8,8,9.9,11.9,13,13.8,62.974409503466,69.5610058728144,78.7568439272672,87.3266311952554,96.1526787618058,109.847048286593,124.469487352887,0,1.5,4.3,10.2,15.6,17.7,18.8,0.000320072445665751,0.00274403572320759,0.00867708593554834,0.0181894828878341
"338","nwis_05406479 _TS.csv",2011-06-01 04:00:00,2011-03-01 17:10:00,3600,596841,10.6142583592584,97.1013425850575,10.132831805183,1.87974576410458,17.2401181730867,4.58245449894286,2.3,18.4482945550578,0.1,17.6,188.268309814553,23,7.6,8.2,9.2,10.8,11.9,12.9,13.6,76.9971838201026,81.1257256527103,86.2702163364849,92.0505125283556,105.78580409356,122.356682143714,131.78341064129,3.4,4.3,6,10,14,16.3,17.5,0,0.000474105941736903,0.0020756793703605,0.00399555714149298
"339","nwis_05406497 _TS.csv",2010-06-01 04:00:00,2011-03-01 17:10:00,3600,409910,10.6964662233692,98.1023388979926,10.344037508543,2.0610349334992,18.7291924945778,5.23704161310111,3.7,38.4080389784892,0,16.6,169.902905710136,23.8,7.3,7.9,9.2,10.9,12.2,13.3,14,76.171933963757,80.0191837828398,85.7439448199235,91.4477184768094,108.361973010204,127.162251576563,136.645867024895,2.5,3.6,5.7,10.2,14.9,17.3,18.5,0,0,1.46356456027203e-05,0.000904970753101537
"340","nwis_05406500 _TS.csv",2010-06-01 04:00:00,2010-02-11 20:25:00,3600,401529,10.8186604312498,99.1365075922485,10.4367474649879,2.34831903337003,21.8383585905105,5.61257222855001,4.3,50.2652935118301,0,18.8,201.897945556571,24.7,7,7.6,9,10.9,12.4,13.8,14.7,74.1552965043686,77.8297553984347,84.2282910471481,92.1756434995642,109.847903655272,132.560680556962,143.370153725847,2,3.2,5.5,10.2,15.3,17.8,19.2,0,0,0,0.00147418801375577
"341","nwis_05418400 _TS.csv",2013-06-01 05:00:00,2013-08-06 04:59:00,86400,26067,9.0783365941612,98.6657046436885,17.3501794974073,1.36387072494392,10.2493199280627,5.72222258533174,4.6,55.3806466426359,2.9,13.9,139.839242413451,28.4,7.3,7.7,8.1,8.8,9.9,10.9,11.7,85.0979678417679,89.5097622363144,92.8667909612269,96.3517553041216,104.104741129278,112.791170601756,118.058289617665,7.1,9.1,12.4,19.2,22,23.8,24.6,0,0,0,0.000191813403920666
"342","nwis_05420500 _TS.csv",2015-06-01 04:00:00,2016-03-08 04:45:00,900,54076,9.63131656804734,95.1718148157123,15.9731754772394,3.02386117860184,18.802712975597,9.04799690549278,2.5,27.3453169796457,0,17.2,217.530169585211,28.7,5.5,6,7,9.3,12,14.1,14.6,66.2868262679901,71.6681108431023,83.7145834037758,95.6898590268955,102.985062906252,115.245480359837,129.641676629817,0.4,1.6,8,17.3,24.2,26.9,27.4,0,1.8491124260355e-05,0.000166420118343195,0.0176590236686391
"343","nwis_05435943 _TS.csv",2008-06-01 04:00:00,2008-05-15 14:45:00,3600,309697,9.50870255872145,90.2218077645142,11.9106998040471,2.32776366762823,21.8787521906022,4.93185767752453,2,23.560844088342,0,22.2,242.064684699523,24.5,6.3,6.8,7.8,9.4,10.8,12.2,13.5,66.7866973605841,70.2234913947164,76.2190341821709,83.9414965507275,99.2247245758975,118.440481611614,131.486066195713,4.4,5.6,7.6,11.8,16,18.5,19.7,0,0.000284123012349665,0.00239890225199774,0.00848494632335136
"344","nwis_05435950 _TS.csv",2009-06-01 04:00:00,2009-08-05 15:45:00,3600,255655,10.3956090158517,95.7702277203658,10.8923071206752,2.2459743672317,19.7612882646224,6.5030634473668,2.4,28.5390616280278,0,18.1,209.673775191575,28.4,7,7.6,8.7,10.4,12.1,13.2,14,73.3375162895158,77.8283171405206,83.8746825255813,90.3421331561516,103.744035935524,123.845337282912,136.339481373661,0.2,2,5,11.3,16.5,19.1,20.4,0,0.000410664768482848,0.00272994293715265,0.00829542832335353
"345","nwis_05446500 _TS.csv",2015-06-26 06:00:00,2016-03-08 04:45:00,900,30659,10.4880409614193,107.505246465602,17.1954816123544,2.60279113805189,19.3569048298361,9.16586472397246,4.9,59.5697655925105,0,19.4,241.363274851872,29.6,6.5,7.4,8.1,10.2,12.7,14,14.8,81.3487638548281,89.6051104222159,97.7636948432787,104.025488207484,113.624741155389,126.599250634918,138.410791003884,0,3.8,9.3,22,25.4,26.7,27.4,0,0,0,3.26125949841829e-05
"346","nwis_05447500 _TS.csv",2015-06-26 06:00:00,2016-03-08 04:45:00,900,42954,10.1794939242982,94.5597490350751,12.2367448140991,2.06200430973186,12.8693564091526,7.58522770007366,3.3,37.1897308788259,0,16.2,204.218503011199,28.4,6.9,7.5,8.6,10.2,11.8,12.9,13.5,77.2892508132959,82.1176530638327,88.7719596102052,93.7923578362136,99.184070667969,105.232451348901,111.757606127445,0.3,1.5,5.9,12,19.3,22.5,24.1,0,0,0.000349178267144653,0.000791470738861213
"347","nwis_05451080 _TS.csv",2008-06-01 04:00:00,2008-07-08 16:08:00,3600,11184,9.2613912732475,92.5233365515644,13.8632539824593,2.40637564041331,24.4469479380596,5.29907857891187,2.6,27.5470324894762,1.8,18.6,215.406758588285,28.9,4.9,6.2,7.8,9.5,10.8,11.9,12.9,52.0680884358451,66.5268240290781,83.7552347757106,90.7140110422723,98.4938298779451,119.502027929237,140.179253896004,4.3,7.1,9.8,14.3,17.8,20.4,22.1,0,0.00232474964234621,0.019134477825465,0.0536480686695279
"348","nwis_05451210 _TS.csv",2008-06-01 04:00:00,2010-08-14 04:45:00,3600,51138,9.39245825349028,98.7522181631167,16.7284569098998,1.90038275838014,16.0080518610522,6.8618210034644,4.1,42.6734785216529,0,16.1,195.794291422844,34.7,6.8,7.3,8,9,10.7,12.2,12.9,80.1755126654511,85.1007459323407,90.1315182468374,94.4840365864292,102.99287105287,120.502730080498,132.34543390543,4.3,6.6,12,18,21.9,24.8,26.7,0,0,0,0.00113409721950647
"349","nwis_05515500 _TS.csv",2014-06-01 04:00:00,2015-03-11 04:45:00,900,104816,9.16966936314725,84.6108111360708,12.1279853415248,1.77765196064237,7.8311329784347,6.97844804912639,2.4,26.9509714408758,0,13,104.942750799028,26.7,6.7,7.1,7.7,9.2,10.6,11.5,11.9,74.5368217810025,78.1969547076209,81.8959995599761,85.0897240556051,88.6261369886494,92.447188968041,94.767339427825,1.1,2.5,5.7,12.4,18.7,20.8,21.8,0,0.00302400122104781,0.00795588964780402,0.0152440187736101
"350","nwis_05517500 _TS.csv",2016-06-01 04:00:00,2016-05-11 19:30:00,900,25036,8.39511104010225,85.0851806020265,16.1016296532992,1.79200075063766,8.78434798720252,6.95368429862551,4.4,50.4601596326836,0,13,102.136787930165,28,5.4,6.5,7.2,8.1,9.5,11.1,12,62.9514305071142,72.7921035800175,83.6875986262765,87.0012673300915,90.2538017474787,93.0541940264583,94.671612191435,2.3,5.6,12,17,21.6,24.2,25.3,0,0,0,0.0167758427863876
"351","nwis_05518000 _TS.csv",2016-06-01 04:00:00,2016-03-08 04:45:00,900,35588,9.36303944706676,87.8332985525862,12.9873454708923,1.92958135669202,7.45885449859481,8.1476070656541,5.2,58.542869542491,0,13.3,117.958093072998,29,6.2,6.9,7.7,9.4,11,11.9,12.2,70.330685020938,79.1412489726321,85.2931689864098,89.0136942792558,92.1765965233966,94.9174726058681,96.9429767973068,0.4,2.2,5.8,12.4,20.6,24.1,25.6,0,0,0,0
"352","nwis_05524500 _TS.csv",2015-06-01 04:00:00,2016-03-03 04:45:00,900,58927,8.86832397210297,84.4982517846857,14.1599568240154,2.6073760075297,14.7825030515552,7.84140855845644,2.7,31.966634524081,0,14.9,138.500168772054,29.8,4.4,5.4,6.9,8.9,11,12.4,12.9,51.1786728235176,64.0225617249809,79.6625695179766,87.0995187439077,93.3358502853913,98.6450684432749,103.408969132984,0.4,2.4,7.8,14.5,21.5,23.7,24.6,0,0.000593914917445827,0.0369415078651304,0.0765471483599464
"353","nwis_05538010 _TS.csv",2015-08-14 06:00:00,2016-03-30 18:48:00,900,46135,7.54104336895035,74.7256017001567,16.2337454292182,2.4346008571542,15.4388669737913,7.86225324154221,1.5,19.3414993652413,1.7,13.2,129.591632344673,30,3.5,4.1,5.8,7.5,9.6,10.9,11.2,43.0024420905907,51.4174181093531,66.165126531194,78.133935185678,85.6353643810431,90.4825218167223,94.0883311939784,4.2,5.1,9.1,16,23.8,26.3,27,0.000823598257439476,0.0184876135156809,0.0869763107132794,0.168100739071068
"354","nwis_05538020 _TS.csv",2015-08-14 06:00:00,2016-03-08 04:45:00,900,44742,9.19929379162383,91.7341834679598,16.0134794901714,2.2181574657673,9.61012950643039,7.92421330446318,3.3,38.7294072901745,1.6,13.8,117.252062718789,30,5.8,6.3,7.4,9,11,12.4,12.8,72.3391220558982,78.0549902946109,87.1312099585297,93.9744585109764,98.3540007137047,101.385526474419,103.347579900843,3.9,4.8,9,15.6,23.7,26.3,27,0,0,0.000670450990032629,0.00797836678138828
"355","nwis_05543010 _TS.csv",2013-06-27 06:00:00,2013-10-22 05:47:00,86400,63967,9.48458291645823,99.2888697709113,16.8079742362061,2.29565781405415,9.17909727433003,9.09908461702592,5.3,63.3044274721001,0.1,15.4,159.981902905631,32.3,6.8,7.1,7.7,8.8,11,13.3,13.8,85.0470198261923,88.7794612296041,94.2353045290324,99.0190605751123,103.493044088703,109.401140243622,114.759208356315,1.5,2.5,9.4,18,24.8,27.6,28.4,0,0,0,0
"356","nwis_05550001 _TS.csv",2016-06-30 06:00:00,2016-11-30 17:45:00,900,11697,8.71219116012653,95.5106512669504,19.7608483708201,1.86131190450777,9.76006828803584,7.18040568688653,5.3,67.2389892992692,4.6,13.6,151.227109893571,29.9,6.4,6.6,7.2,8.3,9.9,11.8,12.4,79.7677867355024,82.5465082046368,88.7776981942927,96.0377894145234,101.675151099456,106.507550724338,109.970246873433,5.1,9,13.8,22.8,25.9,27.3,27.8,0,0,0,0
"357","nwis_05576100 _TS.csv",2015-06-29 07:15:00,2016-03-08 04:45:00,900,44246,7.07877966101695,63.6872387703658,13.0678143475208,4.14628008554681,30.9532408549741,7.11251032615961,0,0,0.1,17.7,139.380527782464,26.4,0.9,1.9,3.8,6.5,10.7,13,13.9,10.2017475289833,20.6726343312244,38.9186249865637,67.3753177221512,89.4243072052232,99.9326555095261,110.390167912513,1.7,3.3,6.8,13.3,19.5,22.6,23.5,0.100971751412429,0.176497175141243,0.267502824858757,0.374327683615819
"358","nwis_05576195 _TS.csv",2015-06-13 06:00:00,2016-03-08 04:45:00,900,53672,6.97589798047545,67.2280239988997,14.9143373516424,3.8677469656097,32.2597242130777,7.96678725867839,0,0,0.1,17.9,209.219957913941,28.8,1.3,2.2,4,6.3,9.7,12.4,14.3,13.0574803066783,22.5007113739025,43.686070176938,68.0691842279042,90.2770775940896,106.983284260741,121.614540922456,1.4,3.2,7.7,15.8,22.5,24.6,25.2,0.0805015276846263,0.152190923317684,0.237480438184664,0.355857366420747
"359","nwis_05579630 _TS.csv",2008-06-01 04:00:00,2015-06-03 17:05:00,3600,200426,8.54363256264157,85.6788352008165,15.2111804435836,3.14248677725121,30.3293621711631,6.64803401857572,0.5,6.2881217029381,0,21.4,225.465134193516,34.6,3.9,4.7,6.4,8.2,10.4,12.9,14.3,43.7858024400734,52.3692188094936,67.4055699573569,80.4799436991418,98.5639380552912,126.469360110502,146.701085033763,3.6,6.3,10.3,16,20.1,23.6,25.3,0.00143194994661371,0.0161106842425633,0.0533912765808827,0.1195204215022
"360","nwis_05586300 _TS.csv",2012-06-02 06:00:00,2015-02-19 05:56:00,259200,155283,9.20194914326557,86.6820997366335,14.804096691782,3.04596687500432,14.3503912585097,9.8363898893812,2,24.0988258444623,0,15.3,156.766642235893,32.7,4.8,5.3,6.5,9,11.7,13.5,14.1,60.2367377268791,66.4495569958646,76.6663840395289,89.8651922144211,96.7067277693806,101.26286669022,105.53754046041,0.1,0.9,5.3,15.4,24.2,27,28.8,0,0.000412108255687416,0.00833231379467994,0.0577788652856747
"361","nwis_05595000 _TS.csv",2015-09-22 06:00:00,2016-03-08 04:45:00,900,41345,8.85830128902755,86.085741881516,15.6939761950842,2.79892392102136,17.2560274649943,8.77431804028297,0.7,7.38023803142525,0.1,15.5,160.916637094468,31.6,4.6,5.2,6.7,8.8,10.9,12.9,13.7,56.6713281453768,63.0202938492569,76.8175490354253,88.4503658576407,97.3435256472338,102.729973615755,108.284460182402,1.5,3.4,8,16.1,23.2,28.2,29.1,0.00258772884471209,0.0110764468306368,0.0255387071029529,0.073883286173789
"362","nwis_05599490 _TS.csv",2016-06-01 04:00:00,2016-03-08 04:45:00,900,39987,7.6140681653372,73.3264449340347,15.9440390146305,2.79918452227644,16.1328129804637,8.65453421204454,1.2,14.7877798014282,0.1,14.4,110.023445579333,31.1,4.1,4.5,5.2,7.3,9.6,11.7,12.6,51.4630566226742,55.4277994620096,62.2863590911826,74.39915250482,85.8641841678462,93.0080806400426,96.1733405948766,2.1,3.9,8.7,15.3,24,27.9,29.5,0.0172288764972119,0.0290815433472531,0.0408841989447626,0.210397339401365
"363","nwis_06336000 _TS.csv",2013-06-01 04:00:00,2013-04-19 15:15:00,90000,33623,8.48578354102846,92.6052360263956,16.1952857142857,1.48915921307176,9.06817378670325,7.23926076565433,4.2,45.142789328908,0,12.8,166.49037785578,34.3,6.5,6.8,7.3,8.2,9.6,10.7,11.2,81.5359835925278,84.0192211549584,87.8437253494548,90.9553532716908,95.6134589104944,103.325957444665,109.496782822331,4.5,6,10.3,16.8,22,25.2,27.1,0,0,0,0.000892246378966779
"364","nwis_06340590 _TS.csv",2013-06-11 05:00:00,2013-08-07 14:45:00,3600,35329,9.1596128265361,99.7998093147457,17.0471878626624,1.57031869771487,12.1333939764857,7.02692713956421,4.8,56.99568891028,0,13.9,164.341757004015,33.2,6.9,7.2,7.9,9,10.3,11.3,11.9,84.2608087858146,86.8421028598873,91.2474899834596,97.2193613634088,107.811802846264,116.917048223189,121.442994987019,5.44000000000001,6.9,11.3,18.4,22.6,25.5,27,0,0,0,0.000198115076557326
"365","nwis_06427850 _TS.csv",2013-06-06 06:00:00,2013-03-26 03:15:00,3600,42669,9.04852482834579,104.551924036183,15.820798512206,1.93155101756921,19.4030237430231,7.5034622868503,4.4,58.1980600424023,0,13.8,185.788414360391,29.6,6.1,6.5,7.4,9,10.7,11.6,12,78.6954525681488,83.6534240254014,91.7577306321236,100.432352048152,115.138280082992,131.421955362351,142.449372421254,3,4.9,9.4,17,22.2,24.8,26.2,0,0,0,0.000984228903522133
"366","nwis_06436760 _TS.csv",2008-06-17 06:00:00,2008-05-15 14:45:00,3600,51463,8.72246662650837,101.589512301139,18.2825414729964,1.67420159916457,16.3337173980951,5.60505531593756,4.3,47.788105978648,2.7,15,194.409660614428,31.7,6.2,6.7,7.5,8.6,9.9,11,11.6,78.6056919859242,84.0947500863091,91.2786403509022,98.7060091254444,110.467989983989,124.061338408819,132.090985883395,8.7,10.7,13.9,18.6,23.1,25.3,26.4,0,0,0,0.00091327750034005
"367","nwis_06461500 _TS.csv",2014-06-01 04:00:00,2014-10-28 16:30:00,900,21675,9.53842214532872,105.461067908017,16.6333887503464,1.61331176378316,9.81966530465403,6.9319252902427,5.7,67.8552597113181,0,14.6,144.960494182838,31.5,7.3,7.6,8.4,9.4,10.4,11.8,12.7,94.2358101709864,95.8502324572965,98.467660093764,102.092741554197,111.779192813888,120.042634638746,124.317924542528,4.2,7.1,11.6,17.7,22.1,24.9,26.6,0,0,0,0
"368","nwis_06465500 _TS.csv",2014-06-01 04:00:00,2014-10-27 19:01:00,900,19084,9.52596415845735,104.69436728503,18.7356340007025,1.52280511797035,8.84472539857533,7.60956055477347,6.9,85.6049080142559,0,14.9,141.828648403468,33.4,7.6,7.8,8.4,9.3,10.225,11.6,12.6,95.7368818680088,96.8206492263764,99.0345993482985,101.809616255826,106.909065706561,119.149904691436,124.735340874936,4.2,7.2,13.5,20.8,24.4,27.2,28.7,0,0,0,0
"369","nwis_06478522 _TS.csv",2015-06-01 04:00:00,2015-03-27 12:46:00,900,21479,8.80173192420504,96.1495163113851,18.4581009234213,1.34014486051178,4.50728769198329,6.76595653965755,4.9,58.8342005614674,0.8,13.5,110.643554177189,35.9,7,7.2,7.8,8.6,9.7,10.7,11.2,87.8043132251434,90.5450973782478,94.6251304688422,96.6747855988326,98.4994176444903,100.937561888103,102.168053722706,7.2,9.1,13.5,18.6,23.4,27.3,29.4,0,0,0,4.65571022859537e-05
