COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,HUDen2010Cat,PopDen2010Cat,HUDen2010Ws,PopDen2010Ws
6668463,1.251,1.251,100.0,100.0,0.5023524466877698,1.372498648992806,0.5023524466877698,1.372498648992806
6668581,6.759,12.4947,100.0,100.0,0.5023524466884155,1.3724986489880158,0.502352446688756,1.372498648987971
6667851,17.1648,49.698,100.0,100.0,64.2499560518037,247.90946212667788,402.72288559579863,841.1357707080768
6668019,5.8113,5.8113,100.0,100.0,0.7670082539337154,1.6695303336533993,0.7670082539337154,1.6695303336533993
6668481,1.1214,1.1214,100.0,100.0,0.502352446687801,1.372498648988764,0.502352446687801,1.372498648988764
6668327,3.0087,3.0087,100.0,100.0,0.5950571880227341,1.4765441478641939,0.5950571880227341,1.4765441478641939
6667009,0.9864,0.9864,100.0,100.0,1.5460963940875914,3.7382561229014595,1.5460963940875914,3.7382561229014595
6668449,0.1215,112.8105,100.0,100.0,0.5023524466881482,1.3724986489925928,0.7001376935729386,1.7101794002313613
6668303,0.3456,23.8509,100.0,100.0,0.5023524466875,1.3724986489895832,0.9093241914984341,1.954206181521452
6667965,12.3354,48.7548,100.0,100.0,0.9655892400554503,2.233948563731212,0.9227318062338478,2.1255958791626672
6667873,6.0075,6.0075,100.0,100.0,700.2822902142323,1520.2016414382022,700.2822902142323,1520.2016414382022
6668491,0.2853,25.92,100.0,100.0,0.5023524466876972,1.3724986489905362,0.5023524466875,1.3724986489895834
6668459,2.0358,2.0358,100.0,100.0,0.502352446688771,1.3724986489920425,0.502352446688771,1.3724986489920425
6668103,61.5528,64.6002,100.0,100.0,5.856835612264593,16.140659797929583,5.907439637841679,16.24948660871019
6667819,5.9292,28510.3404,100.0,100.0,1.5460963940953245,3.7382561229052826,3.6649861237503853,7.226091740946032
909020679,5.4522,47.1699,100.0,100.0,1.35147174341862,1.8609193812809506,1.4707830445498082,1.8279827000992155
6668301,23.5053,23.5053,100.0,100.0,0.9153079243174944,1.9627590663284453,0.9153079243174944,1.9627590663284453
6668317,0.0522,0.5805,100.0,100.0,0.502352446687931,1.3724986489896551,0.5023524466883721,1.3724986489891473
6668389,0.4257,3.3732,100.0,100.0,0.5023524466871035,1.372498648989429,0.5023524466889007,1.372498648988794
6667907,0.3609,22.5711,100.0,100.0,9.485775387880299,26.58346205236908,2.3765655956258223,6.224866085091112
939021202,0.3069,49.4919,100.0,100.0,20.575543604604103,23.769838752199412,8.243497611700095,11.180896449455366
6668095,45.7686,45.7686,100.0,100.0,62.39305946218587,157.96539944940417,62.39305946218587,157.96539944940417
6668415,18.297,18.297,100.0,100.0,0.5023524466896213,1.3724986489916378,0.5023524466896213,1.3724986489916378
6668045,9.3906,17.1639,100.0,100.0,0.767008253933295,1.6695303336496068,0.7670082539352944,1.6695303336479472
6668385,0.3042,1.6578,100.0,100.0,0.5023524466893492,1.3724986489911242,0.5023524466883822,1.3724986489847992
